"user_id","event_dt","revenue","ad_network"
"f3df383355b9c51c","2021-05-13 1:09:06","5.99","FB"
"f3df383355b9c51c","2021-05-16 15:39:45","4.99","FB"
"dab18614a4cca214","2021-02-13 0:32:26","4.99","FB"
"dab18614a4cca214","2021-02-14 4:15:41","4.99","FB"
"dab18614a4cca214","2021-02-15 9:12:39","4.99","FB"
"dab18614a4cca214","2021-02-17 14:22:13","4.99","FB"
"dab18614a4cca214","2021-03-02 8:22:27","4.99","FB"
"dab18614a4cca214","2021-03-13 14:53:46","4.99","FB"
"dab18614a4cca214","2021-03-30 6:47:32","4.99","FB"
"dab18614a4cca214","2021-04-21 16:12:02","4.99","FB"
"bfd341bf29871a3a","2021-02-13 21:02:36","4.99","FB"
"bfd341bf29871a3a","2021-02-17 3:58:33","4.99","FB"
"bfd341bf29871a3a","2021-02-18 14:18:54","4.99","FB"
"bfd341bf29871a3a","2021-02-19 5:45:45","4.99","FB"
"bfd341bf29871a3a","2021-05-18 8:16:36","4.99","FB"
"bfd341bf29871a3a","2021-06-07 12:31:57","4.99","FB"
"b0657b0051779959","2021-02-13 9:06:24","4.99","FB"
"b0657b0051779959","2021-02-18 22:55:57","4.99","FB"
"b0657b0051779959","2021-02-28 4:16:20","4.99","FB"
"d5766b39f4fcad10","2021-02-13 15:07:51","4.99","FB"
"d5766b39f4fcad10","2021-02-15 4:41:52","4.99","FB"
"d5766b39f4fcad10","2021-02-19 9:17:50","4.99","FB"
"d5766b39f4fcad10","2021-03-13 13:16:07","4.99","FB"
"d5766b39f4fcad10","2021-04-06 8:49:25","4.99","FB"
"d5766b39f4fcad10","2021-04-21 18:07:57","4.99","FB"
"d5766b39f4fcad10","2021-04-29 13:53:41","4.99","FB"
"d5766b39f4fcad10","2021-05-03 20:56:58","4.99","FB"
"d5766b39f4fcad10","2021-05-28 0:48:36","4.99","FB"
"d5766b39f4fcad10","2021-06-16 15:55:05","4.99","FB"
"dbb9b3977f1a620f","2021-02-13 20:19:20","4.99","FB"
"dbb9b3977f1a620f","2021-02-14 19:44:07","4.99","FB"
"dbb9b3977f1a620f","2021-03-01 6:02:46","4.99","FB"
"dbb9b3977f1a620f","2021-03-10 2:36:13","4.99","FB"
"dbb9b3977f1a620f","2021-04-10 5:51:42","4.99","FB"
"dbb9b3977f1a620f","2021-04-17 19:19:48","4.99","FB"
"dbb9b3977f1a620f","2021-06-14 9:37:08","4.99","FB"
"12d053f8f027130f","2021-02-13 20:52:33","4.99","FB"
"12d053f8f027130f","2021-02-14 12:45:16","4.99","FB"
"12d053f8f027130f","2021-02-24 7:01:45","4.99","FB"
"12d053f8f027130f","2021-03-03 14:47:12","4.99","FB"
"12d053f8f027130f","2021-03-10 22:31:00","4.99","FB"
"12d053f8f027130f","2021-03-21 9:03:47","4.99","FB"
"12d053f8f027130f","2021-03-22 17:29:51","4.99","FB"
"12d053f8f027130f","2021-04-06 17:25:40","4.99","FB"
"12d053f8f027130f","2021-04-10 23:43:12","4.99","FB"
"12d053f8f027130f","2021-04-21 6:39:54","4.99","FB"
"12d053f8f027130f","2021-05-14 16:51:16","4.99","FB"
"12d053f8f027130f","2021-05-16 15:31:01","4.99","FB"
"12d053f8f027130f","2021-05-30 5:39:36","4.99","FB"
"a1cb7d4fc16a1f90","2021-02-13 9:17:14","4.99","FB"
"a1cb7d4fc16a1f90","2021-02-14 13:18:02","4.99","FB"
"a1cb7d4fc16a1f90","2021-02-19 17:52:01","4.99","FB"
"a1cb7d4fc16a1f90","2021-02-23 8:22:15","4.99","FB"
"a1cb7d4fc16a1f90","2021-03-09 1:02:09","4.99","FB"
"a1cb7d4fc16a1f90","2021-03-26 20:19:02","4.99","FB"
"a1cb7d4fc16a1f90","2021-04-28 22:44:32","4.99","FB"
"a1cb7d4fc16a1f90","2021-05-08 0:19:21","4.99","FB"
"8460018770bd5ddd","2021-02-14 20:54:42","4.99","FB"
"8460018770bd5ddd","2021-04-24 20:45:54","4.99","FB"
"8460018770bd5ddd","2021-06-06 22:32:49","4.99","FB"
"27a86fb52c3f4953","2021-02-14 2:28:55","4.99","FB"
"27a86fb52c3f4953","2021-03-03 16:09:36","4.99","FB"
"27a86fb52c3f4953","2021-03-21 1:34:42","4.99","FB"
"27a86fb52c3f4953","2021-03-28 20:37:34","4.99","FB"
"27a86fb52c3f4953","2021-03-29 18:54:58","4.99","FB"
"27a86fb52c3f4953","2021-05-02 5:48:32","4.99","FB"
"27a86fb52c3f4953","2021-05-16 11:00:00","4.99","FB"
"27a86fb52c3f4953","2021-05-18 9:28:13","4.99","FB"
"27a86fb52c3f4953","2021-06-10 9:33:09","4.99","FB"
"27a86fb52c3f4953","2021-06-14 2:18:35","4.99","FB"
"f8b244b99901b524","2021-02-14 0:13:14","4.99","FB"
"f8b244b99901b524","2021-02-19 17:23:52","4.99","FB"
"f8b244b99901b524","2021-02-27 14:35:00","4.99","FB"
"f8b244b99901b524","2021-03-23 2:07:32","4.99","FB"
"f8b244b99901b524","2021-04-03 15:35:48","4.99","FB"
"f8b244b99901b524","2021-04-07 17:19:43","4.99","FB"
"f8b244b99901b524","2021-04-28 11:48:28","4.99","FB"
"f8b244b99901b524","2021-05-10 0:32:51","4.99","FB"
"aa932740b252d075","2021-02-14 21:20:11","4.99","FB"
"aa932740b252d075","2021-02-16 6:25:45","4.99","FB"
"aa932740b252d075","2021-03-03 10:56:41","4.99","FB"
"aa932740b252d075","2021-03-07 2:01:30","4.99","FB"
"aa932740b252d075","2021-04-05 23:53:20","4.99","FB"
"518aabc0b6df20f0","2021-02-14 17:16:13","4.99","FB"
"518aabc0b6df20f0","2021-02-19 16:27:03","4.99","FB"
"518aabc0b6df20f0","2021-02-25 9:31:34","4.99","FB"
"518aabc0b6df20f0","2021-04-01 1:02:33","4.99","FB"
"518aabc0b6df20f0","2021-04-02 13:30:47","4.99","FB"
"518aabc0b6df20f0","2021-04-06 5:48:06","4.99","FB"
"518aabc0b6df20f0","2021-04-20 11:54:57","4.99","FB"
"518aabc0b6df20f0","2021-04-25 2:16:47","4.99","FB"
"6ca19087507821a9","2021-02-14 6:50:49","4.99","FB"
"6ca19087507821a9","2021-02-15 13:03:35","4.99","FB"
"6ca19087507821a9","2021-02-18 2:51:50","4.99","FB"
"6ca19087507821a9","2021-02-27 12:07:38","5.99","FB"
"6ca19087507821a9","2021-04-04 22:18:34","4.99","FB"
"6ca19087507821a9","2021-04-05 22:12:51","4.99","FB"
"6ca19087507821a9","2021-04-09 19:09:47","4.99","FB"
"18db2bcbcc453332","2021-02-14 17:34:41","4.99","FB"
"18db2bcbcc453332","2021-02-17 8:59:49","4.99","FB"
"18db2bcbcc453332","2021-03-22 21:58:53","4.99","FB"
"7dd5f17d73d91600","2021-02-14 3:05:40","4.99","FB"
"7dd5f17d73d91600","2021-02-19 2:16:59","4.99","FB"
"7dd5f17d73d91600","2021-03-01 17:46:48","4.99","FB"
"7dd5f17d73d91600","2021-04-03 10:49:20","4.99","FB"
"7dd5f17d73d91600","2021-04-12 2:31:04","4.99","FB"
"bd6393863c491103","2021-02-14 16:18:58","4.99","FB"
"bd6393863c491103","2021-02-15 17:11:15","4.99","FB"
"bd6393863c491103","2021-02-21 13:06:21","4.99","FB"
"bd6393863c491103","2021-03-02 2:11:37","4.99","FB"
"bd6393863c491103","2021-03-18 12:50:22","4.99","FB"
"bd6393863c491103","2021-03-30 3:38:00","4.99","FB"
"bd6393863c491103","2021-04-06 19:33:44","4.99","FB"
"bd6393863c491103","2021-04-12 10:54:35","4.99","FB"
"bd6393863c491103","2021-04-28 2:29:19","4.99","FB"
"bd6393863c491103","2021-05-10 16:07:27","4.99","FB"
"bd6393863c491103","2021-05-11 2:45:09","4.99","FB"
"bd6393863c491103","2021-05-30 5:37:38","4.99","FB"
"bd6393863c491103","2021-06-01 12:19:57","4.99","FB"
"5a29d35ab278d72d","2021-02-14 1:03:50","4.99","FB"
"5a29d35ab278d72d","2021-02-16 18:53:08","4.99","FB"
"5a29d35ab278d72d","2021-03-22 15:34:08","4.99","FB"
"5a29d35ab278d72d","2021-04-17 20:18:31","4.99","FB"
"5a29d35ab278d72d","2021-04-28 15:09:31","4.99","FB"
"5a29d35ab278d72d","2021-05-24 22:50:05","4.99","FB"
"4cf66b1b84aa24b0","2021-02-14 19:30:36","4.99","FB"
"4cf66b1b84aa24b0","2021-03-02 6:39:04","4.99","FB"
"4cf66b1b84aa24b0","2021-03-06 10:07:26","4.99","FB"
"4cf66b1b84aa24b0","2021-03-12 23:52:35","4.99","FB"
"4cf66b1b84aa24b0","2021-03-17 8:37:50","4.99","FB"
"4cf66b1b84aa24b0","2021-03-26 0:14:58","4.99","FB"
"4cf66b1b84aa24b0","2021-04-08 4:57:27","4.99","FB"
"9c140a783809a35d","2021-02-14 1:48:27","4.99","FB"
"9c140a783809a35d","2021-02-16 15:49:48","4.99","FB"
"9c140a783809a35d","2021-02-19 1:12:33","4.99","FB"
"9c140a783809a35d","2021-02-28 11:47:56","4.99","FB"
"9c140a783809a35d","2021-03-02 23:46:36","4.99","FB"
"9c140a783809a35d","2021-03-28 5:37:43","4.99","FB"
"dac788a2081acaf9","2021-02-14 22:32:39","4.99","FB"
"dac788a2081acaf9","2021-02-19 13:56:01","4.99","FB"
"dac788a2081acaf9","2021-03-02 12:08:59","4.99","FB"
"dac788a2081acaf9","2021-03-12 17:13:49","4.99","FB"
"dac788a2081acaf9","2021-04-02 6:58:32","4.99","FB"
"dac788a2081acaf9","2021-04-08 7:57:40","4.99","FB"
"dac788a2081acaf9","2021-06-04 6:11:22","4.99","FB"
"6019147959a26d73","2021-02-14 0:10:56","4.99","FB"
"6019147959a26d73","2021-02-17 22:08:34","4.99","FB"
"6019147959a26d73","2021-03-14 15:35:24","4.99","FB"
"6019147959a26d73","2021-04-18 2:48:47","4.99","FB"
"6019147959a26d73","2021-05-11 14:43:21","4.99","FB"
"f4bb1932bf44cf43","2021-02-14 3:34:55","4.99","FB"
"f4bb1932bf44cf43","2021-02-23 22:04:02","4.99","FB"
"f4bb1932bf44cf43","2021-03-12 21:36:42","4.99","FB"
"f4bb1932bf44cf43","2021-05-27 3:00:47","4.99","FB"
"f4bb1932bf44cf43","2021-06-12 14:04:38","4.99","FB"
"735cb78ffb3a3dbd","2021-02-14 4:48:12","4.99","FB"
"735cb78ffb3a3dbd","2021-03-03 3:00:13","4.99","FB"
"735cb78ffb3a3dbd","2021-03-08 8:56:55","4.99","FB"
"735cb78ffb3a3dbd","2021-03-11 19:02:00","4.99","FB"
"735cb78ffb3a3dbd","2021-03-12 3:34:56","4.99","FB"
"735cb78ffb3a3dbd","2021-05-20 0:03:30","4.99","FB"
"ca521195c10c54f5","2021-02-14 15:21:20","4.99","FB"
"ca521195c10c54f5","2021-02-19 1:33:46","4.99","FB"
"ca521195c10c54f5","2021-03-14 1:54:23","5.99","FB"
"ca521195c10c54f5","2021-04-04 15:21:22","4.99","FB"
"ca521195c10c54f5","2021-04-14 19:50:08","4.99","FB"
"548829c544c89018","2021-02-14 4:11:54","4.99","FB"
"548829c544c89018","2021-02-16 11:29:47","4.99","FB"
"548829c544c89018","2021-02-21 14:53:57","4.99","FB"
"548829c544c89018","2021-03-01 12:23:20","4.99","FB"
"548829c544c89018","2021-03-04 21:36:33","4.99","FB"
"548829c544c89018","2021-03-12 1:54:08","4.99","FB"
"548829c544c89018","2021-03-23 7:59:42","4.99","FB"
"548829c544c89018","2021-04-09 4:38:34","4.99","FB"
"548829c544c89018","2021-04-12 9:51:02","4.99","FB"
"548829c544c89018","2021-04-25 12:24:21","4.99","FB"
"548829c544c89018","2021-05-22 18:04:47","4.99","FB"
"c01cc1a366150799","2021-02-14 23:32:38","4.99","FB"
"c01cc1a366150799","2021-02-15 1:59:19","4.99","FB"
"c01cc1a366150799","2021-02-18 13:03:41","4.99","FB"
"c01cc1a366150799","2021-05-11 15:02:30","4.99","FB"
"c01cc1a366150799","2021-06-03 0:39:11","4.99","FB"
"c01cc1a366150799","2021-06-15 18:08:24","4.99","FB"
"ad10403d757ff907","2021-02-14 21:11:22","4.99","FB"
"ad10403d757ff907","2021-02-18 17:40:34","4.99","FB"
"ad10403d757ff907","2021-02-20 19:38:01","4.99","FB"
"ad10403d757ff907","2021-02-24 13:53:28","4.99","FB"
"ad10403d757ff907","2021-02-25 18:10:22","4.99","FB"
"ad10403d757ff907","2021-02-26 5:42:32","4.99","FB"
"ad10403d757ff907","2021-02-27 19:15:12","4.99","FB"
"ad10403d757ff907","2021-03-12 7:19:04","4.99","FB"
"ad10403d757ff907","2021-04-15 23:28:21","4.99","FB"
"ad10403d757ff907","2021-04-17 18:00:21","4.99","FB"
"ad10403d757ff907","2021-04-24 18:20:23","4.99","FB"
"ad10403d757ff907","2021-04-29 5:32:34","4.99","FB"
"ad10403d757ff907","2021-05-05 16:55:31","4.99","FB"
"ad10403d757ff907","2021-05-16 1:22:05","4.99","FB"
"ad10403d757ff907","2021-06-07 13:57:57","4.99","FB"
"07b348793dfd6f18","2021-02-14 2:43:44","4.99","FB"
"07b348793dfd6f18","2021-02-16 2:15:14","4.99","FB"
"07b348793dfd6f18","2021-02-26 10:02:27","4.99","FB"
"07b348793dfd6f18","2021-02-27 19:43:44","4.99","FB"
"07b348793dfd6f18","2021-03-05 22:45:04","4.99","FB"
"07b348793dfd6f18","2021-05-03 22:11:49","4.99","FB"
"07b348793dfd6f18","2021-05-25 16:20:50","4.99","FB"
"a4204152a4018219","2021-02-14 8:53:47","4.99","FB"
"a4204152a4018219","2021-02-17 22:34:02","4.99","FB"
"a4204152a4018219","2021-02-24 5:13:07","4.99","FB"
"a4204152a4018219","2021-03-05 15:01:07","4.99","FB"
"a4204152a4018219","2021-03-08 21:10:59","4.99","FB"
"a4204152a4018219","2021-03-26 19:00:54","4.99","FB"
"a4204152a4018219","2021-04-04 14:27:22","4.99","FB"
"a4204152a4018219","2021-05-21 16:44:57","4.99","FB"
"a4204152a4018219","2021-05-30 16:49:59","4.99","FB"
"a4204152a4018219","2021-06-07 8:18:01","4.99","FB"
"55a2a5adad833afd","2021-02-14 12:47:52","4.99","FB"
"55a2a5adad833afd","2021-03-03 8:09:07","4.99","FB"
"55a2a5adad833afd","2021-04-05 0:26:44","4.99","FB"
"55a2a5adad833afd","2021-04-10 21:12:58","4.99","FB"
"55a2a5adad833afd","2021-04-18 22:08:50","4.99","FB"
"55a2a5adad833afd","2021-05-23 23:14:45","4.99","FB"
"69af5669268bf374","2021-02-14 17:46:11","4.99","FB"
"69af5669268bf374","2021-02-18 23:21:51","4.99","FB"
"69af5669268bf374","2021-04-26 17:07:39","4.99","FB"
"69af5669268bf374","2021-04-29 3:56:11","4.99","FB"
"69af5669268bf374","2021-05-10 3:01:27","4.99","FB"
"f589d7a05617ca84","2021-02-14 20:05:58","4.99","FB"
"f589d7a05617ca84","2021-02-15 7:46:41","4.99","FB"
"f589d7a05617ca84","2021-03-19 8:04:30","5.99","FB"
"f589d7a05617ca84","2021-04-24 22:20:39","4.99","FB"
"f589d7a05617ca84","2021-04-26 15:00:02","4.99","FB"
"f589d7a05617ca84","2021-05-29 6:54:06","4.99","FB"
"719dbafa35cc438a","2021-02-14 3:33:50","4.99","FB"
"719dbafa35cc438a","2021-02-15 1:12:42","4.99","FB"
"719dbafa35cc438a","2021-03-25 2:58:41","4.99","FB"
"719dbafa35cc438a","2021-03-29 15:32:20","4.99","FB"
"719dbafa35cc438a","2021-04-21 1:10:55","4.99","FB"
"719dbafa35cc438a","2021-06-16 17:55:00","4.99","FB"
"765a24a04d58b7a4","2021-02-14 2:06:27","4.99","FB"
"765a24a04d58b7a4","2021-02-16 4:09:52","4.99","FB"
"765a24a04d58b7a4","2021-02-25 16:38:06","4.99","FB"
"765a24a04d58b7a4","2021-03-12 1:24:33","4.99","FB"
"765a24a04d58b7a4","2021-03-13 12:53:48","4.99","FB"
"765a24a04d58b7a4","2021-03-14 2:56:47","4.99","FB"
"765a24a04d58b7a4","2021-03-17 13:31:11","4.99","FB"
"3d5b5162f2cd195f","2021-02-15 19:38:00","4.99","FB"
"3d5b5162f2cd195f","2021-02-16 22:23:35","4.99","FB"
"3d5b5162f2cd195f","2021-02-26 16:37:18","4.99","FB"
"3d5b5162f2cd195f","2021-03-15 16:35:43","4.99","FB"
"3d5b5162f2cd195f","2021-04-10 22:49:16","4.99","FB"
"8d76a9fc17cab74d","2021-02-15 1:25:09","4.99","FB"
"8d76a9fc17cab74d","2021-02-18 17:14:04","4.99","FB"
"8d76a9fc17cab74d","2021-02-19 9:42:12","4.99","FB"
"8d76a9fc17cab74d","2021-02-20 12:49:16","4.99","FB"
"8d76a9fc17cab74d","2021-03-08 20:35:47","4.99","FB"
"8d76a9fc17cab74d","2021-04-20 9:29:42","4.99","FB"
"8d76a9fc17cab74d","2021-06-16 17:54:31","4.99","FB"
"a246c4059dff024f","2021-02-15 9:30:56","4.99","FB"
"a246c4059dff024f","2021-02-28 3:14:37","4.99","FB"
"a246c4059dff024f","2021-03-25 20:27:37","4.99","FB"
"a246c4059dff024f","2021-05-18 6:54:30","4.99","FB"
"1309b97a272913a5","2021-02-15 17:54:18","4.99","FB"
"1309b97a272913a5","2021-03-20 14:03:52","4.99","FB"
"1309b97a272913a5","2021-06-02 7:49:15","4.99","FB"
"0872a4963391cdb9","2021-02-15 0:39:01","4.99","FB"
"0872a4963391cdb9","2021-03-02 8:41:34","4.99","FB"
"0872a4963391cdb9","2021-03-12 2:10:21","4.99","FB"
"0872a4963391cdb9","2021-03-21 11:53:33","4.99","FB"
"0872a4963391cdb9","2021-04-01 7:28:48","4.99","FB"
"ba2b95f91b328c18","2021-02-15 2:17:28","4.99","FB"
"ba2b95f91b328c18","2021-02-17 2:20:38","4.99","FB"
"ba2b95f91b328c18","2021-03-24 4:33:47","4.99","FB"
"ba2b95f91b328c18","2021-04-21 13:13:07","4.99","FB"
"ba2b95f91b328c18","2021-05-29 11:17:39","4.99","FB"
"d014042f8f3cb6ff","2021-02-15 21:55:34","4.99","FB"
"d014042f8f3cb6ff","2021-02-16 5:58:23","4.99","FB"
"d014042f8f3cb6ff","2021-02-22 10:32:03","4.99","FB"
"d014042f8f3cb6ff","2021-04-03 16:47:09","4.99","FB"
"d014042f8f3cb6ff","2021-04-05 1:41:14","4.99","FB"
"d014042f8f3cb6ff","2021-04-11 23:01:12","4.99","FB"
"d014042f8f3cb6ff","2021-04-12 18:34:08","4.99","FB"
"d014042f8f3cb6ff","2021-04-30 17:45:08","4.99","FB"
"d014042f8f3cb6ff","2021-06-15 8:39:24","4.99","FB"
"cb4bf55b266a31b1","2021-02-15 21:24:33","4.99","FB"
"cb4bf55b266a31b1","2021-02-16 5:03:31","4.99","FB"
"cb4bf55b266a31b1","2021-02-23 13:31:14","4.99","FB"
"cb4bf55b266a31b1","2021-03-01 5:06:58","4.99","FB"
"cb4bf55b266a31b1","2021-03-16 5:01:12","4.99","FB"
"cb4bf55b266a31b1","2021-04-13 6:40:45","4.99","FB"
"cb4bf55b266a31b1","2021-04-20 22:29:36","4.99","FB"
"cb5bca3243f3c73c","2021-02-15 3:29:16","4.99","FB"
"cb5bca3243f3c73c","2021-02-18 3:54:12","4.99","FB"
"cb5bca3243f3c73c","2021-02-24 4:30:34","4.99","FB"
"cb5bca3243f3c73c","2021-03-08 10:10:50","4.99","FB"
"cb5bca3243f3c73c","2021-03-11 20:36:01","4.99","FB"
"cb5bca3243f3c73c","2021-03-17 15:01:46","4.99","FB"
"cb5bca3243f3c73c","2021-03-25 9:49:38","4.99","FB"
"cb5bca3243f3c73c","2021-03-28 12:49:40","4.99","FB"
"cb5bca3243f3c73c","2021-04-04 19:36:39","4.99","FB"
"cb5bca3243f3c73c","2021-05-23 12:14:41","4.99","FB"
"cb5bca3243f3c73c","2021-05-24 0:46:15","4.99","FB"
"cb5bca3243f3c73c","2021-05-29 4:35:00","4.99","FB"
"cb5bca3243f3c73c","2021-06-16 16:17:09","4.99","FB"
"c56888357635219d","2021-02-15 9:34:08","4.99","FB"
"c56888357635219d","2021-02-16 16:55:59","4.99","FB"
"c56888357635219d","2021-02-18 18:40:22","4.99","FB"
"c56888357635219d","2021-02-19 19:05:42","4.99","FB"
"c56888357635219d","2021-02-21 7:12:51","4.99","FB"
"c56888357635219d","2021-03-08 5:33:29","4.99","FB"
"c56888357635219d","2021-03-21 21:02:24","4.99","FB"
"c56888357635219d","2021-04-13 18:52:15","4.99","FB"
"c56888357635219d","2021-05-11 3:30:28","4.99","FB"
"c56888357635219d","2021-06-10 16:18:55","4.99","FB"
"c56888357635219d","2021-06-18 4:23:42","4.99","FB"
"7db990618f6ddb59","2021-02-15 23:55:42","4.99","FB"
"7db990618f6ddb59","2021-02-17 10:20:25","4.99","FB"
"7db990618f6ddb59","2021-02-22 12:41:21","4.99","FB"
"7db990618f6ddb59","2021-03-03 8:40:48","4.99","FB"
"7db990618f6ddb59","2021-03-14 13:33:52","4.99","FB"
"7db990618f6ddb59","2021-04-08 2:59:46","4.99","FB"
"7db990618f6ddb59","2021-04-15 19:57:00","4.99","FB"
"7db990618f6ddb59","2021-05-13 4:38:05","4.99","FB"
"7db990618f6ddb59","2021-05-30 9:44:37","4.99","FB"
"cd5ab1fdd02863f8","2021-02-15 10:26:23","4.99","FB"
"cd5ab1fdd02863f8","2021-02-20 11:05:23","4.99","FB"
"cd5ab1fdd02863f8","2021-02-26 19:04:52","4.99","FB"
"cd5ab1fdd02863f8","2021-02-27 13:40:09","4.99","FB"
"cd5ab1fdd02863f8","2021-02-28 21:49:06","4.99","FB"
"cd5ab1fdd02863f8","2021-03-06 4:27:04","4.99","FB"
"cd5ab1fdd02863f8","2021-03-19 20:19:58","4.99","FB"
"cd5ab1fdd02863f8","2021-03-22 8:43:18","4.99","FB"
"cd5ab1fdd02863f8","2021-04-02 2:59:25","4.99","FB"
"cd5ab1fdd02863f8","2021-05-10 4:07:53","4.99","FB"
"cd5ab1fdd02863f8","2021-06-05 10:03:07","4.99","FB"
"b9aa30440ccda90f","2021-02-15 19:01:04","4.99","FB"
"b9aa30440ccda90f","2021-02-18 1:02:08","4.99","FB"
"b9aa30440ccda90f","2021-03-06 0:13:38","4.99","FB"
"b9aa30440ccda90f","2021-03-08 12:41:27","4.99","FB"
"b9aa30440ccda90f","2021-03-12 17:59:29","4.99","FB"
"b9aa30440ccda90f","2021-03-20 12:42:19","4.99","FB"
"b9aa30440ccda90f","2021-03-21 16:46:56","4.99","FB"
"b9aa30440ccda90f","2021-04-03 0:55:07","4.99","FB"
"b9aa30440ccda90f","2021-04-04 6:56:02","4.99","FB"
"b9aa30440ccda90f","2021-04-05 13:04:38","4.99","FB"
"b9aa30440ccda90f","2021-04-21 5:33:17","4.99","FB"
"b9aa30440ccda90f","2021-04-22 12:16:05","4.99","FB"
"b9aa30440ccda90f","2021-04-27 0:47:38","4.99","FB"
"b9aa30440ccda90f","2021-05-10 8:20:23","4.99","FB"
"b9aa30440ccda90f","2021-05-18 20:59:14","4.99","FB"
"b17bcd8387302d8c","2021-02-15 18:34:35","4.99","FB"
"b17bcd8387302d8c","2021-02-18 9:09:44","4.99","FB"
"b17bcd8387302d8c","2021-02-22 5:07:18","4.99","FB"
"b17bcd8387302d8c","2021-03-07 7:21:45","4.99","FB"
"b17bcd8387302d8c","2021-03-09 17:35:36","4.99","FB"
"b17bcd8387302d8c","2021-05-31 7:40:08","4.99","FB"
"b17bcd8387302d8c","2021-06-09 5:52:19","4.99","FB"
"6fca39b02ca7d44f","2021-02-15 19:59:21","4.99","FB"
"6fca39b02ca7d44f","2021-02-19 14:15:12","4.99","FB"
"6fca39b02ca7d44f","2021-02-24 16:10:06","4.99","FB"
"6fca39b02ca7d44f","2021-03-02 8:38:33","4.99","FB"
"6fca39b02ca7d44f","2021-03-17 23:31:16","4.99","FB"
"6fca39b02ca7d44f","2021-03-21 16:29:20","4.99","FB"
"6fca39b02ca7d44f","2021-04-06 13:08:38","4.99","FB"
"6fca39b02ca7d44f","2021-04-11 8:31:44","4.99","FB"
"6fca39b02ca7d44f","2021-04-27 21:30:47","4.99","FB"
"6fca39b02ca7d44f","2021-04-28 9:55:48","4.99","FB"
"d9c99803b5a9fcaf","2021-02-16 3:11:32","4.99","FB"
"d9c99803b5a9fcaf","2021-02-22 4:45:19","4.99","FB"
"d9c99803b5a9fcaf","2021-02-24 17:01:42","4.99","FB"
"d9c99803b5a9fcaf","2021-03-03 3:26:30","4.99","FB"
"d9c99803b5a9fcaf","2021-04-02 17:08:29","4.99","FB"
"d9c99803b5a9fcaf","2021-05-13 16:21:44","4.99","FB"
"d9c99803b5a9fcaf","2021-05-28 7:47:30","4.99","FB"
"d9c99803b5a9fcaf","2021-06-01 11:56:45","4.99","FB"
"38c084f99cb0f494","2021-02-16 8:46:49","4.99","FB"
"38c084f99cb0f494","2021-02-17 23:47:09","4.99","FB"
"38c084f99cb0f494","2021-02-20 3:17:00","19.99","FB"
"38c084f99cb0f494","2021-03-02 22:24:37","4.99","FB"
"38c084f99cb0f494","2021-03-09 0:39:15","4.99","FB"
"38c084f99cb0f494","2021-03-15 16:22:13","9.99","FB"
"38c084f99cb0f494","2021-03-17 7:49:15","4.99","FB"
"38c084f99cb0f494","2021-03-22 20:52:47","4.99","FB"
"38c084f99cb0f494","2021-05-21 16:27:25","4.99","FB"
"55135c539db17673","2021-02-16 8:47:17","4.99","FB"
"55135c539db17673","2021-02-21 9:00:22","19.99","FB"
"55135c539db17673","2021-03-03 1:19:28","4.99","FB"
"55135c539db17673","2021-03-06 8:22:17","4.99","FB"
"55135c539db17673","2021-04-24 22:03:32","4.99","FB"
"55135c539db17673","2021-05-24 12:21:04","4.99","FB"
"55135c539db17673","2021-06-09 0:49:43","4.99","FB"
"55135c539db17673","2021-06-10 9:22:16","4.99","FB"
"65c195282171a828","2021-02-16 18:06:51","4.99","FB"
"65c195282171a828","2021-03-04 9:02:32","4.99","FB"
"9a5443f574a26b21","2021-02-16 16:53:55","4.99","FB"
"9a5443f574a26b21","2021-02-22 9:33:26","4.99","FB"
"9a5443f574a26b21","2021-03-01 18:34:38","4.99","FB"
"9a5443f574a26b21","2021-03-31 18:46:27","4.99","FB"
"9a5443f574a26b21","2021-04-04 19:39:18","4.99","FB"
"9a5443f574a26b21","2021-04-13 22:21:38","4.99","FB"
"9a5443f574a26b21","2021-05-04 18:06:47","4.99","FB"
"3dc2fbd97c245490","2021-02-16 18:19:30","4.99","FB"
"3dc2fbd97c245490","2021-03-08 20:20:37","4.99","FB"
"3dc2fbd97c245490","2021-03-09 18:12:10","4.99","FB"
"3dc2fbd97c245490","2021-04-28 4:57:02","4.99","FB"
"3dc2fbd97c245490","2021-05-18 15:18:47","4.99","FB"
"3dc2fbd97c245490","2021-05-21 18:21:46","4.99","FB"
"c840bb63d16821c2","2021-02-16 0:09:34","4.99","FB"
"c840bb63d16821c2","2021-02-22 3:50:56","4.99","FB"
"c840bb63d16821c2","2021-02-26 10:22:18","4.99","FB"
"c840bb63d16821c2","2021-03-03 0:04:23","4.99","FB"
"c840bb63d16821c2","2021-04-29 23:11:51","4.99","FB"
"c840bb63d16821c2","2021-06-07 7:11:22","4.99","FB"
"73c5df53c29da54a","2021-02-16 19:28:52","4.99","FB"
"73c5df53c29da54a","2021-02-27 18:48:07","4.99","FB"
"73c5df53c29da54a","2021-03-12 14:55:57","4.99","FB"
"73c5df53c29da54a","2021-03-13 5:59:40","4.99","FB"
"73c5df53c29da54a","2021-03-18 3:45:14","4.99","FB"
"73c5df53c29da54a","2021-03-27 2:28:42","4.99","FB"
"73c5df53c29da54a","2021-04-13 2:44:44","4.99","FB"
"73c5df53c29da54a","2021-04-21 11:15:02","4.99","FB"
