user_id,event_name,event_dt,duration_sec
d889b_-28828,tutorial_completed,2020-05-23 14:36:33,2670
d88_5b34fc71,tutorial_completed,2020-05-29 09:28:11,659
d88a-02dd869,tutorial_completed,2020-05-14 00:10:44,1494
d89241d27f0c,tutorial_completed,2020-04-06 00:02:10,828
d8979d9_2_88,tutorial_completed,2020-06-26 11:35:55,1852
d898_--183b8,tutorial_completed,2020-04-09 20:55:58,2921
d89aa_b1d341,tutorial_completed,2020-06-29 12:08:40,2653
d89bac887166,tutorial_completed,2020-04-12 06:42:29,3333
d8_-a79f_f17,tutorial_completed,2020-04-04 23:51:04,2864
d8_1a11_fbcf,tutorial_completed,2020-05-16 03:38:38,3161
d8_489-00af-,tutorial_completed,2020-05-19 03:03:34,1911
d8_5420-4d-a,tutorial_completed,2020-05-14 23:40:42,4260
d8a000df_7a2,tutorial_completed,2020-04-25 13:51:10,2802
d8a0ab13d9f_,tutorial_completed,2020-06-06 10:09:32,2122
d8a2c0933-3a,tutorial_completed,2020-05-26 23:25:38,1428
d8a4bc78724d,tutorial_completed,2020-06-20 05:48:59,4205
d8a59_a2_470,tutorial_completed,2020-05-17 22:58:18,2084
d8a5_549_78c,tutorial_completed,2020-04-10 14:54:32,1440
d8b66587dcb7,tutorial_completed,2020-04-30 16:45:43,1985
d8b7_779fd9c,tutorial_completed,2020-04-04 05:09:29,719
d8ba7c28ba28,tutorial_completed,2020-06-16 11:39:07,3538
d8bb844-9-3_,tutorial_completed,2020-04-10 13:23:56,2489
d8c54a038_15,tutorial_completed,2020-05-16 03:59:12,789
d8c807bbb604,tutorial_completed,2020-05-01 22:40:55,1541
d8c_0737bf87,tutorial_completed,2020-04-04 13:42:45,1307
d8c_503_b475,tutorial_completed,2020-05-23 10:30:02,3579
d8c_73f1bdaa,tutorial_completed,2020-04-08 01:40:08,1212
d8cac5914a0_,tutorial_completed,2020-05-31 05:04:36,3575
d8d035c463dd,tutorial_completed,2020-05-22 06:36:15,2883
d8d27fc548-b,tutorial_completed,2020-04-20 15:45:10,1073
d8d2__bfa2f1,tutorial_completed,2020-05-14 22:11:50,2721
d8d2c-cf--09,tutorial_completed,2020-04-12 19:13:58,3297
d8d3_a7150_a,tutorial_completed,2020-06-19 20:52:39,1527
d8d9d-2d550d,tutorial_completed,2020-06-26 02:26:26,2338
d8db--ff9158,tutorial_completed,2020-06-30 10:42:29,2924
d8dd5f9b3d7_,tutorial_completed,2020-04-05 05:35:27,8290
d8dd_298d3-2,tutorial_completed,2020-06-20 09:58:26,6372
d8f5_adc031f,tutorial_completed,2020-05-10 00:47:48,476
d8f83241_-f3,tutorial_completed,2020-06-16 16:41:32,4231
d8fa3af55_a-,tutorial_completed,2020-05-15 19:30:28,5759
d8fc4ca_2bd8,tutorial_completed,2020-06-14 10:26:53,1683
d8ff44a75fd1,tutorial_completed,2020-05-14 23:37:55,2805
d9-0-a54db00,tutorial_completed,2020-06-30 13:48:57,1458
d9-25692f3c8,tutorial_completed,2020-04-19 14:39:44,1850
d9-5983b20_9,tutorial_completed,2020-04-20 17:29:09,1625
d90075a-d19_,tutorial_completed,2020-05-27 20:35:28,1455
d901a4a2a7ff,tutorial_completed,2020-05-15 14:03:02,2834
d9028d4b--1b,tutorial_completed,2020-04-07 02:20:05,2826
d903174_1f45,tutorial_completed,2020-05-30 18:02:10,1430
d906a791ad79,tutorial_completed,2020-04-27 21:51:15,1099
d9082b279fb-,tutorial_completed,2020-04-03 17:10:29,1444
d90b_baab5a7,tutorial_completed,2020-04-07 18:00:36,652
d90c8d867bb5,tutorial_completed,2020-06-25 00:44:49,3898
d914ba_57920,tutorial_completed,2020-04-28 04:23:24,874
d91a5c-_82db,tutorial_completed,2020-05-17 06:37:14,3105
d91d2_8b7c84,tutorial_completed,2020-05-28 05:54:59,7917
d922-30ac0_d,tutorial_completed,2020-06-22 19:08:39,2424
d9232605-13b,tutorial_completed,2020-04-12 02:17:02,4482
d926_9-24c_7,tutorial_completed,2020-06-28 00:26:52,973
d92_c800_fb7,tutorial_completed,2020-04-06 18:07:40,401
d92ca-2_b75_,tutorial_completed,2020-05-16 20:14:10,2772
d92d74309f65,tutorial_completed,2020-05-25 12:26:31,1834
d9332_09_16d,tutorial_completed,2020-05-19 09:22:16,2221
d937d13_339c,tutorial_completed,2020-05-21 06:51:30,4537
d93_-_db164c,tutorial_completed,2020-04-30 17:18:36,1157
d93af1-621a6,tutorial_completed,2020-05-22 09:22:02,3115
d946c_59358b,tutorial_completed,2020-04-13 10:27:46,4408
d94_3098fcc7,tutorial_completed,2020-05-28 07:58:51,6358
d94a7043ca8_,tutorial_completed,2020-05-16 09:03:53,3302
d94c446_5572,tutorial_completed,2020-04-14 06:27:16,1956
d951f94045df,tutorial_completed,2020-05-22 07:33:54,3290
d95595553-c7,tutorial_completed,2020-06-06 10:55:08,3383
d9561f_d0f3f,tutorial_completed,2020-05-23 20:55:27,2306
d95667caa915,tutorial_completed,2020-04-05 15:42:30,3035
d95c9b25bc13,tutorial_completed,2020-04-04 13:02:36,988
d96463db1816,tutorial_completed,2020-06-21 14:11:11,1766
d96_-9-8-3a9,tutorial_completed,2020-05-01 16:57:52,3661
d971b3-f5-68,tutorial_completed,2020-04-06 10:58:33,4807
d972a1_2-1b9,tutorial_completed,2020-06-19 20:51:20,1803
d978452cb42-,tutorial_completed,2020-05-03 18:56:38,354
d981731915ca,tutorial_completed,2020-05-25 23:13:11,1513
d9885-973-f2,tutorial_completed,2020-04-02 07:38:19,870
d988d7__7981,tutorial_completed,2020-06-23 13:14:01,3300
d98f_8c8036-,tutorial_completed,2020-05-16 18:16:37,726
d9959_a18-f0,tutorial_completed,2020-04-03 00:36:51,1314
d997d05a5880,tutorial_completed,2020-06-16 01:45:25,1075
d99955420f31,tutorial_completed,2020-05-31 00:55:05,1273
d9_3c917313f,tutorial_completed,2020-05-01 11:48:32,2339
d9_803dc2529,tutorial_completed,2020-06-05 07:52:47,1686
d9_a9-887537,tutorial_completed,2020-04-09 19:34:28,3195
d9_b40fa3c88,tutorial_completed,2020-05-08 07:01:10,2520
d9_c34af1f_5,tutorial_completed,2020-04-30 16:38:00,944
d9_fd704818a,tutorial_completed,2020-04-28 21:03:40,2065
d9a-9dc1b50_,tutorial_completed,2020-04-27 06:02:11,1994
d9a2a7872877,tutorial_completed,2020-05-26 02:43:18,4552
d9ac5b4c6547,tutorial_completed,2020-04-08 20:41:29,3152
d9af-45c29c0,tutorial_completed,2020-06-20 13:48:35,2448
d9b8_4160a-4,tutorial_completed,2020-05-21 23:48:54,3707
d9bd39-0514b,tutorial_completed,2020-04-11 20:29:42,1981
d9c4017bb-8f,tutorial_completed,2020-04-20 20:33:18,3677
d9c7d08d9fcc,tutorial_completed,2020-05-19 20:57:27,2262
d9c822019d3b,tutorial_completed,2020-05-09 21:39:32,2089
d9db46b9b235,tutorial_completed,2020-04-19 04:13:39,3073
d9dd_8180031,tutorial_completed,2020-06-29 13:16:39,3236
d9dda_39-6-b,tutorial_completed,2020-05-08 21:38:56,1459
d9dfa-17f485,tutorial_completed,2020-05-16 23:33:32,1398
d9fdb1b36174,tutorial_completed,2020-06-20 13:09:00,1598
d_-2db2841-2,tutorial_completed,2020-05-19 20:00:57,681
d_-87a5b3f46,tutorial_completed,2020-06-28 08:03:28,2867
d_-_598d9151,tutorial_completed,2020-05-11 12:19:40,1289
d_-_67688887,tutorial_completed,2020-05-09 21:31:07,4267
d_-a33acb0ca,tutorial_completed,2020-06-24 15:05:26,1124
d_-d_469d510,tutorial_completed,2020-06-28 20:55:40,4004
d_03630842b_,tutorial_completed,2020-06-26 09:56:37,5012
d_0750166-d6,tutorial_completed,2020-06-15 18:46:06,1649
d_0a60c787a1,tutorial_completed,2020-04-01 20:00:01,1136
d_0a6a783381,tutorial_completed,2020-05-28 16:08:30,2380
d_0d-b765-1f,tutorial_completed,2020-06-26 22:47:19,4457
d_1-4b3_-9-5,tutorial_completed,2020-05-10 07:36:13,2214
d_1497dfb12a,tutorial_completed,2020-04-22 16:54:26,1407
d_14_2cf27d1,tutorial_completed,2020-04-30 12:03:09,1055
d_1564b69cab,tutorial_completed,2020-05-29 23:43:47,3921
d_1f3f99_601,tutorial_completed,2020-04-21 14:58:12,928
d_1f_0783da_,tutorial_completed,2020-05-01 22:43:00,3041
d_202c_6a3f8,tutorial_completed,2020-06-17 17:08:39,1924
d_26a24c_--d,tutorial_completed,2020-05-16 08:51:43,3137
d_27bfb20f47,tutorial_completed,2020-05-06 10:04:07,1391
d_2d9721399f,tutorial_completed,2020-04-23 17:15:54,1082
d_3-d_da-cf6,tutorial_completed,2020-06-18 23:12:44,2046
d_3097_ab9f3,tutorial_completed,2020-06-03 04:29:03,2513
d_31bd3950bb,tutorial_completed,2020-04-03 18:45:10,3924
d_3a0_1b6b88,tutorial_completed,2020-04-20 00:36:21,5264
d_3a_cc91125,tutorial_completed,2020-05-09 07:09:03,3342
d_42bc99715d,tutorial_completed,2020-04-03 00:37:47,2927
d_48c43_8-5a,tutorial_completed,2020-06-18 05:21:42,4567
d_4a75f1a0b1,tutorial_completed,2020-04-21 16:14:19,892
d_52-45cdbd_,tutorial_completed,2020-05-20 11:13:02,2670
d_53c646a56b,tutorial_completed,2020-04-22 20:17:44,1767
d_579f23_f72,tutorial_completed,2020-06-02 08:31:11,651
d_6-_8472757,tutorial_completed,2020-05-25 09:43:46,1960
d_60_f6a233d,tutorial_completed,2020-04-22 01:50:12,4979
d_626_1f8-_9,tutorial_completed,2020-05-25 16:15:06,2870
d_6407_40352,tutorial_completed,2020-04-11 18:58:29,6955
d_68c_acc9_9,tutorial_completed,2020-04-26 00:12:58,1202
d_6_6376-38f,tutorial_completed,2020-06-13 08:26:21,3728
d_7bfa997196,tutorial_completed,2020-04-26 11:10:35,1697
d_83-f2_4b5a,tutorial_completed,2020-05-16 07:07:52,3339
d_8_0_7326cc,tutorial_completed,2020-05-19 15:33:02,2335
d_8_c28d_553,tutorial_completed,2020-06-13 03:40:59,1241
d_8cb39d0a_4,tutorial_completed,2020-05-21 19:51:32,3326
d_8fc85_21a1,tutorial_completed,2020-04-29 11:04:54,3573
d_9-20f3bcad,tutorial_completed,2020-05-13 15:32:18,4720
d_9099--5-4-,tutorial_completed,2020-05-20 13:43:15,2518
d_947034-7b5,tutorial_completed,2020-05-28 16:36:38,3239
d_999a1f_7a3,tutorial_completed,2020-04-07 10:26:56,1599
d_9_595985bf,tutorial_completed,2020-05-21 11:38:38,7370
d__4af-0adb6,tutorial_completed,2020-05-16 07:25:05,5326
d__a-d4059d1,tutorial_completed,2020-06-05 18:16:27,3200
d_a3d4c558-7,tutorial_completed,2020-04-03 03:42:21,1365
d_a8313d6324,tutorial_completed,2020-05-09 04:08:16,2578
d_a85-9dc18a,tutorial_completed,2020-05-15 05:20:05,3056
d_a_51a-fb03,tutorial_completed,2020-05-19 13:38:44,3583
d_afdfb97864,tutorial_completed,2020-05-05 18:37:56,3971
d_b-98b646c2,tutorial_completed,2020-04-05 21:07:33,3193
d_b69822b2c7,tutorial_completed,2020-05-27 09:44:11,6536
d_c5d4_fc806,tutorial_completed,2020-05-29 22:55:22,2781
d_d2-88842a1,tutorial_completed,2020-05-15 20:24:43,3992
d_d41cf84665,tutorial_completed,2020-04-16 19:34:35,3449
d_d_0197bb-2,tutorial_completed,2020-04-10 23:54:48,4480
d_d_505ab9b-,tutorial_completed,2020-04-24 15:11:44,3558
d_f-0d0-106b,tutorial_completed,2020-05-26 02:15:16,887
d_f5d0-b280c,tutorial_completed,2020-06-15 15:27:55,1009
d_f826b7295-,tutorial_completed,2020-05-06 16:44:45,4351
da--032-4b5c,tutorial_completed,2020-05-18 06:44:44,2920
da-5b07b8236,tutorial_completed,2020-05-18 10:18:44,1683
da-93f0d-874,tutorial_completed,2020-06-14 20:57:19,2972
da-_b2-7-3-0,tutorial_completed,2020-05-21 12:13:43,5724
da-bbc-87fbb,tutorial_completed,2020-06-04 18:15:34,1473
da0-6_d6f-d9,tutorial_completed,2020-06-16 02:56:39,1349
da0-95c3a4a6,tutorial_completed,2020-04-06 12:46:26,3605
da01c-232f71,tutorial_completed,2020-06-11 21:40:20,7928
da0b79__4fd7,tutorial_completed,2020-06-18 02:40:59,3132
da0b82b_ccdf,tutorial_completed,2020-05-26 02:20:15,2336
da1bf8_2b_61,tutorial_completed,2020-05-31 00:15:46,841
da1c9b-7c90b,tutorial_completed,2020-05-26 11:48:13,1101
da20_c9c6881,tutorial_completed,2020-04-20 03:36:01,1164
da24202-_a4_,tutorial_completed,2020-05-08 06:59:19,2597
da26305-c86f,tutorial_completed,2020-06-24 21:38:09,2405
da2c3b0c8b65,tutorial_completed,2020-05-11 20:54:14,1875
da2cb3f3c648,tutorial_completed,2020-05-08 06:35:30,2702
da2d13c24800,tutorial_completed,2020-04-13 20:35:27,2120
da3-a-7005ab,tutorial_completed,2020-05-26 01:13:36,1996
da30b0fb9291,tutorial_completed,2020-05-06 04:07:26,2361
da3327538_9d,tutorial_completed,2020-05-19 18:01:19,3981
da41f7-1fa3a,tutorial_completed,2020-06-02 08:13:30,3327
da443791297d,tutorial_completed,2020-05-14 08:05:20,2711
da47--d2b85-,tutorial_completed,2020-04-08 17:01:26,1313
da4_8a81b812,tutorial_completed,2020-04-11 08:14:18,5662
da4_f61f7f0c,tutorial_completed,2020-04-20 10:10:49,688
da52d--c45d_,tutorial_completed,2020-06-01 06:57:01,1831
da53d6-08-90,tutorial_completed,2020-04-08 10:00:42,1775
da56260440f9,tutorial_completed,2020-05-21 00:17:39,2421
da5_b02f64a2,tutorial_completed,2020-04-13 08:08:29,4363
da5c77bf_a74,tutorial_completed,2020-05-24 05:39:38,1352
da6-82_15d8b,tutorial_completed,2020-05-10 10:55:42,917
da623_17f8c7,tutorial_completed,2020-05-18 09:38:29,4056
da6dd41cd44d,tutorial_completed,2020-04-02 21:43:57,2258
da7-19bd7-82,tutorial_completed,2020-05-17 09:34:00,5340
da7092fdcb-0,tutorial_completed,2020-04-15 09:55:56,2699
da72bdadb392,tutorial_completed,2020-06-12 08:10:13,2164
da72f6965f4_,tutorial_completed,2020-04-02 14:42:16,3590
da73_8315a-d,tutorial_completed,2020-06-26 07:40:44,3205
da7fbb0c7-55,tutorial_completed,2020-04-12 06:50:18,2083
da833__06-ad,tutorial_completed,2020-05-24 23:07:10,1689
da88163_d973,tutorial_completed,2020-06-08 08:05:15,2281
da8873_1f_35,tutorial_completed,2020-06-29 03:08:11,1086
da8a9c977619,tutorial_completed,2020-06-05 01:15:03,4227
da8c_47-5766,tutorial_completed,2020-06-08 02:53:12,838
da8cbb314526,tutorial_completed,2020-06-10 18:18:24,2452
da8f3606c2a8,tutorial_completed,2020-04-06 21:38:39,6350
da90f6c80675,tutorial_completed,2020-06-02 10:59:59,3466
da94add4a-_8,tutorial_completed,2020-06-01 00:26:01,389
da9_bdc3737f,tutorial_completed,2020-05-16 06:08:38,1330
da9a16350122,tutorial_completed,2020-04-22 16:55:23,1175
da_2bc939b44,tutorial_completed,2020-05-13 01:40:31,2554
daa04-5-49df,tutorial_completed,2020-04-08 16:01:58,3525
daaaa14-3671,tutorial_completed,2020-06-30 22:20:14,1853
daaca478990a,tutorial_completed,2020-06-04 16:35:51,2450
dab7373948d6,tutorial_completed,2020-04-20 13:54:22,537
dab_a7575c52,tutorial_completed,2020-06-22 06:36:05,4341
dabac05f_--7,tutorial_completed,2020-05-27 10:36:59,4741
dabdc6bfa65a,tutorial_completed,2020-04-13 01:30:06,1224
dac5628_8372,tutorial_completed,2020-05-16 10:44:28,1992
dacb7c32ad-_,tutorial_completed,2020-04-29 04:38:14,756
dacc_1ad64bc,tutorial_completed,2020-06-13 17:07:48,1144
dad96b57a334,tutorial_completed,2020-05-12 05:27:51,3860
dad9d9975_35,tutorial_completed,2020-04-10 15:17:54,4633
dadc90c-440-,tutorial_completed,2020-04-30 15:07:27,1856
daf14_a7a2_9,tutorial_completed,2020-06-13 11:31:26,2751
daf2285adbc5,tutorial_completed,2020-05-18 23:25:13,2180
daf5db0c7930,tutorial_completed,2020-06-01 17:10:41,6760
daf96154f050,tutorial_completed,2020-05-28 14:22:35,2151
db-187840b6d,tutorial_completed,2020-04-10 09:18:28,2390
db-5155_6923,tutorial_completed,2020-06-04 20:06:59,3929
db-668-62-f2,tutorial_completed,2020-05-30 06:56:07,816
db-682c9b2a_,tutorial_completed,2020-05-07 13:41:15,4217
db-c2f06-f89,tutorial_completed,2020-06-27 22:42:34,1769
db-d_fb6cb77,tutorial_completed,2020-04-12 16:04:13,2347
db037c5b8-c5,tutorial_completed,2020-04-15 09:36:18,1491
db0_566f48c8,tutorial_completed,2020-05-12 17:55:44,2309
db0a03f_5259,tutorial_completed,2020-05-13 07:23:02,1726
db0f4c31b6b0,tutorial_completed,2020-04-26 02:22:00,2155
db1-d7b11bc_,tutorial_completed,2020-05-05 09:48:38,2997
db21851363d9,tutorial_completed,2020-05-05 15:10:42,4177
db22c3-bb611,tutorial_completed,2020-06-19 05:22:57,3399
db2550bfc7b8,tutorial_completed,2020-06-01 12:39:00,1088
db27_4d18125,tutorial_completed,2020-05-16 07:22:19,1722
db27c_8d66b5,tutorial_completed,2020-04-24 22:41:00,1606
db2d555bf6bf,tutorial_completed,2020-05-19 13:47:07,1824
db2f1a_9_755,tutorial_completed,2020-06-21 13:34:33,1921
db31b448c1ff,tutorial_completed,2020-04-16 13:28:26,2971
db3fbc3-af97,tutorial_completed,2020-05-26 13:41:38,2358
db4-6f29b-_d,tutorial_completed,2020-05-30 07:45:40,697
db48ac31_-6a,tutorial_completed,2020-06-10 11:22:07,999
db48cf0a9_87,tutorial_completed,2020-05-29 07:27:44,2121
db4c_27798-9,tutorial_completed,2020-06-07 19:46:04,5206
db4cf524c730,tutorial_completed,2020-05-25 08:57:13,1367
db4d0d8-42c8,tutorial_completed,2020-04-15 03:57:59,4933
db5-63325046,tutorial_completed,2020-04-29 23:12:45,2181
db50acb-8a-b,tutorial_completed,2020-04-21 20:14:20,1045
db50f87_85fa,tutorial_completed,2020-05-01 21:32:15,2594
db5905928450,tutorial_completed,2020-05-14 23:53:00,1589
db5bda880b7c,tutorial_completed,2020-06-20 17:29:29,3273
db5d35-3d582,tutorial_completed,2020-05-15 04:23:34,1905
db65-fd56d38,tutorial_completed,2020-05-23 04:16:38,1872
db66d1cdba5_,tutorial_completed,2020-04-07 00:39:48,996
db699_ada879,tutorial_completed,2020-06-07 23:55:52,4663
db6ab9-259c2,tutorial_completed,2020-04-09 15:15:39,2062
db7-f3b22d40,tutorial_completed,2020-04-06 09:13:41,5500
db70296f6510,tutorial_completed,2020-04-05 12:20:13,2804
db76bf48280a,tutorial_completed,2020-06-04 06:40:58,3334
db79b2_0-895,tutorial_completed,2020-06-06 07:37:33,1697
db7b6-d-8ab3,tutorial_completed,2020-05-20 04:08:47,8101
db7ca5-_a708,tutorial_completed,2020-05-12 20:35:11,2198
db7f92165205,tutorial_completed,2020-04-06 13:39:25,2494
db816cc597bb,tutorial_completed,2020-05-21 00:44:27,5018
db82--d1-68d,tutorial_completed,2020-04-11 09:39:45,2655
db84d93d3427,tutorial_completed,2020-05-17 02:17:57,2735
db8a4d-59f_3,tutorial_completed,2020-04-02 00:28:14,5673
db8d214d3a6b,tutorial_completed,2020-05-16 13:22:24,4178
db8dc0b7278d,tutorial_completed,2020-04-08 09:16:47,5947
db9-b5001d39,tutorial_completed,2020-04-17 08:05:18,2307
db959c16fa61,tutorial_completed,2020-04-07 01:26:06,4478
db9bd82_44f3,tutorial_completed,2020-04-12 18:54:06,3434
db__b20a27ab,tutorial_completed,2020-04-23 18:12:35,5371
db_c91ffad42,tutorial_completed,2020-06-15 18:34:04,427
dba0173_84_-,tutorial_completed,2020-06-20 14:43:51,2163
dbc943_c0151,tutorial_completed,2020-06-14 21:54:35,3637
dbd-7db3f-_b,tutorial_completed,2020-04-12 19:36:43,242
dbd-d404-513,tutorial_completed,2020-06-16 16:33:46,6132
dbdf7a314122,tutorial_completed,2020-05-19 00:08:30,487
dbf022639db1,tutorial_completed,2020-06-30 15:16:18,819
dbf03_4838d0,tutorial_completed,2020-05-31 19:04:36,4493
dbf3d4136c90,tutorial_completed,2020-04-12 14:00:41,1445
dbf92c5d-01d,tutorial_completed,2020-06-09 02:17:05,2474
dbf_--7609b_,tutorial_completed,2020-06-08 07:28:58,2195
dbfbb6a0-346,tutorial_completed,2020-04-27 04:15:13,4203
dbfd_18c0_01,tutorial_completed,2020-06-03 07:24:47,4322
dc-2_32412-4,tutorial_completed,2020-04-27 01:51:00,1863
dc-39_44d716,tutorial_completed,2020-06-26 02:49:31,1063
dc-422c1ad1f,tutorial_completed,2020-06-02 05:17:22,2367
dc-795bc_d8a,tutorial_completed,2020-05-11 06:14:27,601
dc-bd9234725,tutorial_completed,2020-06-15 07:53:22,2058
dc03b21f95a-,tutorial_completed,2020-06-28 02:06:41,4942
dc04_f0696_2,tutorial_completed,2020-05-27 04:53:46,3900
dc08b12_56-b,tutorial_completed,2020-05-19 02:54:42,2127
dc0d9a387_33,tutorial_completed,2020-06-26 00:55:42,6244
dc16_c54c7c2,tutorial_completed,2020-06-08 09:31:47,2491
dc17_1_cd7d_,tutorial_completed,2020-06-25 06:00:15,1534
dc194bf25727,tutorial_completed,2020-05-21 22:49:20,1142
dc1b3596bfb0,tutorial_completed,2020-05-07 11:39:20,2143
dc1c9b64_fc0,tutorial_completed,2020-06-14 06:09:54,5035
dc2-a3c-a40-,tutorial_completed,2020-05-25 21:03:45,1257
dc2085c8bc6f,tutorial_completed,2020-04-02 11:33:58,4002
dc221daa-c5-,tutorial_completed,2020-05-14 00:15:50,2195
dc3-55dd54_c,tutorial_completed,2020-05-02 04:10:18,2016
dc3-807-_6db,tutorial_completed,2020-06-25 14:46:40,2346
dc33426c3_9_,tutorial_completed,2020-05-09 09:42:11,595
dc387adb5873,tutorial_completed,2020-05-03 09:59:57,2008
dc3_79-63194,tutorial_completed,2020-06-29 16:07:31,1760
dc3_f-781bc2,tutorial_completed,2020-05-12 02:51:41,4343
dc3af9967308,tutorial_completed,2020-05-27 05:48:21,1291
dc3d504f-8ac,tutorial_completed,2020-06-16 23:05:07,1762
dc41b3585763,tutorial_completed,2020-06-20 21:57:37,3941
dc4da_3_a891,tutorial_completed,2020-06-28 20:03:58,2705
dc4dc66bf_4f,tutorial_completed,2020-05-28 08:29:35,3835
dc4f896a4b46,tutorial_completed,2020-04-16 13:20:11,5366
dc5-c8856ab-,tutorial_completed,2020-05-22 13:49:09,1225
dc5155dc43c6,tutorial_completed,2020-04-01 14:38:46,3212
dc58f512a34_,tutorial_completed,2020-05-05 01:10:22,2196
dc59d2211b70,tutorial_completed,2020-05-13 00:30:50,2666
dc5a3200cd2b,tutorial_completed,2020-05-30 13:55:15,6033
dc5c9c7a5c03,tutorial_completed,2020-06-03 22:00:30,3803
dc62c204a82f,tutorial_completed,2020-06-20 08:31:40,3073
dc68-2247_5b,tutorial_completed,2020-06-04 17:17:29,5722
dc70d_9_2171,tutorial_completed,2020-04-15 17:20:50,1327
dc72c69d2092,tutorial_completed,2020-04-28 00:20:58,5159
dc7386789bc4,tutorial_completed,2020-06-21 10:39:36,1370
dc78f3a90-1-,tutorial_completed,2020-05-03 21:14:36,3778
dc794dbf4175,tutorial_completed,2020-04-01 22:41:02,1240
dc7ccb703-98,tutorial_completed,2020-05-23 01:39:53,1697
dc81-cfb7-d6,tutorial_completed,2020-05-29 23:25:08,3077
dc84c-_7-157,tutorial_completed,2020-05-07 09:07:41,1847
dc857_468f-8,tutorial_completed,2020-04-12 03:01:22,1022
dc88173__f29,tutorial_completed,2020-04-09 02:18:02,4355
dc89f3965d3-,tutorial_completed,2020-06-02 17:24:58,3363
dc8_bbb-72b5,tutorial_completed,2020-04-10 14:13:45,1861
dc8dfc17_89_,tutorial_completed,2020-06-19 04:07:13,2458
dc9-86392f41,tutorial_completed,2020-04-05 20:01:28,3555
dc91218201d8,tutorial_completed,2020-05-01 15:03:19,2751
dc9278b0682f,tutorial_completed,2020-05-06 16:51:10,2767
dc94f4c60cc6,tutorial_completed,2020-05-06 05:47:58,890
dc95d7959c01,tutorial_completed,2020-05-25 17:51:02,723
dc97bcb0da32,tutorial_completed,2020-05-09 02:40:47,3286
dc9_-d_f13_4,tutorial_completed,2020-05-02 21:14:27,2795
dc_5-8a6d405,tutorial_completed,2020-05-10 21:05:20,1043
dc_a3b5-2bbf,tutorial_completed,2020-06-24 16:12:21,2328
dc_cf35_224-,tutorial_completed,2020-06-17 03:36:07,3251
dca0_650-5-d,tutorial_completed,2020-04-29 16:37:41,1248
dca7c_6fb_d0,tutorial_completed,2020-04-19 13:36:23,2186
dca_47439cf4,tutorial_completed,2020-05-20 14:19:57,3262
dcb1ffd489a2,tutorial_completed,2020-06-04 09:28:20,2607
dcb5dba159-5,tutorial_completed,2020-04-12 13:09:12,4185
dcb7d7_06595,tutorial_completed,2020-06-24 18:36:54,6492
dcb_b321bfb1,tutorial_completed,2020-04-26 16:24:31,575
dcba483_4fc9,tutorial_completed,2020-04-06 08:44:12,3294
dcbc6b6a3651,tutorial_completed,2020-04-17 05:28:01,2894
dcbd0371_00b,tutorial_completed,2020-04-02 06:19:01,1351
dcc-90cdc782,tutorial_completed,2020-06-03 10:12:21,1353
dcc5-1f_3aa8,tutorial_completed,2020-04-27 20:51:41,1357
dcc_793-f5a2,tutorial_completed,2020-05-24 06:23:29,3137
dccd6f-160bd,tutorial_completed,2020-05-16 07:45:01,5170
dcd264d_97_-,tutorial_completed,2020-05-15 02:52:45,2910
dcd3119787fa,tutorial_completed,2020-04-20 21:57:12,2155
dcdff114_a1a,tutorial_completed,2020-05-24 00:24:46,2672
dcdffb4f5118,tutorial_completed,2020-04-06 08:05:41,3132
dcf-5f980_51,tutorial_completed,2020-06-17 00:58:39,1537
dcf1b5954-05,tutorial_completed,2020-05-04 13:00:05,4955
dcf1d5017979,tutorial_completed,2020-04-09 16:56:26,783
dcf20b890_44,tutorial_completed,2020-06-22 21:09:03,5957
dcf_1843334a,tutorial_completed,2020-05-13 16:07:38,1950
dcfd_4031b67,tutorial_completed,2020-04-10 14:11:11,4278
dcfdd972790_,tutorial_completed,2020-04-27 10:48:06,2775
dd-4d1_45_66,tutorial_completed,2020-04-27 21:49:09,1153
dd-7306-36d0,tutorial_completed,2020-06-10 07:18:54,1485
dd-735b60b00,tutorial_completed,2020-04-26 10:24:02,2897
dd-bca__4145,tutorial_completed,2020-05-31 15:04:52,845
dd081299f5_d,tutorial_completed,2020-05-14 00:53:35,2221
dd0bb7031c63,tutorial_completed,2020-05-28 23:16:56,706
dd157_2_d4a9,tutorial_completed,2020-05-23 21:43:18,4996
dd17-12_4487,tutorial_completed,2020-04-02 02:01:33,1066
dd1b2-b47a04,tutorial_completed,2020-06-11 08:23:05,4145
dd1d532564b0,tutorial_completed,2020-04-09 20:45:30,2124
dd25-_534468,tutorial_completed,2020-05-18 02:22:29,2632
dd27b80-db1-,tutorial_completed,2020-04-24 17:22:39,2700
dd2f03afa691,tutorial_completed,2020-04-27 01:17:34,1953
dd3171_-c0_3,tutorial_completed,2020-04-23 00:41:56,2556
dd3188741a05,tutorial_completed,2020-05-14 08:57:38,3887
dd32--14fa9d,tutorial_completed,2020-05-02 16:18:14,2049
dd33c1f39fbf,tutorial_completed,2020-05-25 20:59:33,1555
dd370d4_61a5,tutorial_completed,2020-05-14 19:29:47,3177
dd3a020-60_f,tutorial_completed,2020-04-17 16:18:29,2650
dd427a2c988a,tutorial_completed,2020-04-30 13:15:31,1680
dd43fbb628c2,tutorial_completed,2020-06-20 10:57:46,2824
dd44c2f3b9c0,tutorial_completed,2020-05-11 03:39:09,1561
